Product ID=64, Serial#=GV120010247, SWVersion=(See Log Data), HWVersion=(See Log Data)
------------------------------------------------------------------
LOG ID 0017 (Encrypted Significant Event Text) 1030672 total bytes
------------------------------------------------------------------
     UTC Time           Device Time          Err              Descr
07/03/2024 18:22:26  07/03/2024 18:22:26 E-00264     0 65535  ERR_MENU_BYPASS_ACTIVATED  KEYPRESS  <UTC:1720030946_0017>
07/03/2024 18:22:24  07/03/2024 18:22:24 E-00072     0 65535  ERR_MMC_SD_CARD_INSERTED  BEEP_ONLY  <UTC:1720030944_0017>
07/03/2024 18:22:22  07/03/2024 18:22:22 E-00074     0 65535  ERR_MMC_SD_CARD_REMOVED  BEEP_ONLY  <UTC:1720030942_0017>
07/03/2024 17:41:32  07/03/2024 15:15:32 E-00072     0 65535  ERR_MMC_SD_CARD_INSERTED  BEEP_ONLY  <UTC:1720028492_0017>
07/03/2024 17:41:30  07/03/2024 15:15:30 E-00252     0 65535  ERR_INT_LI_ION_CONNECTED  BEEP_ONLY  <UTC:1720028490_0017>
07/03/2024 17:41:30  07/03/2024 15:15:30 E-00251     0 65535  ERR_DET_LI_ION_CONNECTED  BEEP_ONLY  <UTC:1720028490_0017>
07/03/2024 17:08:21  07/03/2024 14:42:21 E-00179     0 65535  ERR_PWR_REDUCTION_AC_DISCONNECTED  MED_ALARM  <UTC:1720026501_0017>
07/03/2024 17:05:47  07/03/2024 14:39:47 E-00264     0 65535  ERR_MENU_BYPASS_ACTIVATED  KEYPRESS  <UTC:1720026347_0017>
07/03/2024 17:05:47  07/03/2024 14:39:47 E-00072     0 65535  ERR_MMC_SD_CARD_INSERTED  BEEP_ONLY  <UTC:1720026347_0017>
07/03/2024 17:05:45  07/03/2024 14:39:45 E-00252     0 65535  ERR_INT_LI_ION_CONNECTED  BEEP_ONLY  <UTC:1720026345_0017>
07/03/2024 17:05:45  07/03/2024 14:39:45 E-00251     0 65535  ERR_DET_LI_ION_CONNECTED  BEEP_ONLY  <UTC:1720026345_0017>
06/26/2024 19:29:30  06/26/2024 17:03:30 E-00179     0 65535  ERR_PWR_REDUCTION_AC_DISCONNECTED  MED_ALARM  <UTC:1719430170_0017>
05/27/2024 20:52:22  05/27/2024 18:26:22 E-00284     0 65535  ERR_PWR_UPGRADE_AC_IN_USE  BEEP_ONLY  <UTC:1716843142_0017>
05/27/2024 20:52:16  05/27/2024 18:26:16 E-00179     0 65535  ERR_PWR_REDUCTION_AC_DISCONNECTED  MED_ALARM  <UTC:1716843136_0017>
