Product ID=2c, Serial#=TV119042617, SWVersion=(See Log Data), HWVersion=(See Log Data)
-----------------------------------------------------------------
LOG ID 0017 (Encrypted Significant Event Text) 850408 total bytes
-----------------------------------------------------------------
     UTC Time           Device Time          Err              Descr
06/11/2024 13:16:18  06/11/2024 13:16:18 E-00264     0 65535  ERR_MENU_BYPASS_ACTIVATED  KEYPRESS  <UTC:1718111778_0017>
06/11/2024 13:16:16  06/11/2024 13:16:16 E-00072     0 65535  ERR_MMC_SD_CARD_INSERTED  BEEP_ONLY  <UTC:1718111776_0017>
06/11/2024 13:14:29  06/11/2024 13:14:29 E-00074     0 65535  ERR_MMC_SD_CARD_REMOVED  BEEP_ONLY  <UTC:1718111669_0017>
06/11/2024 13:14:18  06/11/2024 13:14:18 E-00386     0 65535  ERR_MMC_SD_DIR_FAIL  INFO_ALARM  <UTC:1718111658_0017>
06/11/2024 13:13:59  06/11/2024 13:13:59 E-00264     0 65535  ERR_MENU_BYPASS_ACTIVATED  KEYPRESS  <UTC:1718111639_0017>
06/11/2024 13:13:57  06/11/2024 13:13:57 E-00072     0 65535  ERR_MMC_SD_CARD_INSERTED  BEEP_ONLY  <UTC:1718111637_0017>
06/11/2024 13:13:45  06/11/2024 13:13:45 E-00074     0 65535  ERR_MMC_SD_CARD_REMOVED  BEEP_ONLY  <UTC:1718111625_0017>
06/11/2024 13:13:35  06/11/2024 13:13:35 E-00386     0 65535  ERR_MMC_SD_DIR_FAIL  INFO_ALARM  <UTC:1718111615_0017>
06/11/2024 13:13:09  06/11/2024 13:13:09 E-00264     0 65535  ERR_MENU_BYPASS_ACTIVATED  KEYPRESS  <UTC:1718111589_0017>
06/11/2024 13:13:07  06/11/2024 13:13:07 E-00072     0 65535  ERR_MMC_SD_CARD_INSERTED  BEEP_ONLY  <UTC:1718111587_0017>
06/11/2024 13:13:03  06/11/2024 13:13:03 E-00386     0 65535  ERR_MMC_SD_DIR_FAIL  INFO_ALARM  <UTC:1718111583_0017>
06/11/2024 13:13:03  06/11/2024 13:13:03 E-00074     0 65535  ERR_MMC_SD_CARD_REMOVED  BEEP_ONLY  <UTC:1718111583_0017>
06/11/2024 13:13:01  06/11/2024 13:13:01 E-00185     0 65535  ERR_LAST_BATT_INT_LI_ION_LOW  MED_ALARM  <UTC:1718111581_0017>
06/11/2024 13:12:58  06/11/2024 13:12:58 E-00072     0 65535  ERR_MMC_SD_CARD_INSERTED  BEEP_ONLY  <UTC:1718111578_0017>
